policy,target,topology_id,unsafe_rate,false_alarm_rate,realized_escalation,conditional_risk,miss_rate
conservative_and,0.05,close34_open01,0.005151066084369078,0.17713093528618096,0.013477777777777778,0.060672228785227315,0.005703276178866455
conservative_and,0.05,close34_open02,0.0061333333333333335,0.07977080520082717,0.022077777777777776,0.03584032595951661,0.00747392109750211
conservative_and,0.05,close34_open04,0.006222222222222223,0.04954686246695207,0.02547777777777778,0.02989504908644098,0.007900169519273378
conservative_and,0.05,close34_open06,0.0,0.11851249949418229,0.05176666666666666,0.0,0.0
conservative_and,0.05,close34_open07,0.0,0.09416060404686857,0.05322222222222222,0.0,0.0
conservative_and,0.05,close34_open08,0.0,0.08561746177461262,0.054655555555555554,0.0,0.0
conservative_and,0.05,close34_open09,0.0,0.07846692033636533,0.05542222222222223,0.0,0.0
conservative_and,0.05,close34_open10,0.0,0.07262901337891654,0.05581111111111111,0.0,0.0
conservative_and,0.05,close34_open17,0.0023555555555555556,0.0007705651841762778,0.05196666666666667,0.004176783095233433,0.005379951003766322
conservative_and,0.05,close34_open18,0.002011111111111111,0.0012897141745844443,0.052277777777777784,0.003376030152527089,0.004959794909088122
conservative_and,0.05,close34_open19,0.002288888888888889,0.002568337625538356,0.052500000000000005,0.003714824668676656,0.0059504503492032335
conservative_and,0.05,close35_open05,0.003522222222222222,0.059127965845054725,0.029222222222222222,0.015583414626866965,0.004613460395752133
conservative_and,0.05,close35_open06,0.002633333333333333,0.03292378302512814,0.03634444444444444,0.008451140230709411,0.003869649276249344
conservative_and,0.05,close35_open08,0.0015555555555555557,0.010135273739743711,0.0455,0.0034504459328619447,0.0028485815033451665
conservative_and,0.05,close35_open09,0.0018666666666666666,0.009255568767468768,0.04326666666666667,0.003894601943096511,0.003603332230756333
conservative_and,0.05,close35_open10,0.0015,0.0069532695994787225,0.0463,0.0029667599567256998,0.0030456150170247776
conservative_and,0.05,close35_open11,0.0019444444444444446,0.005284410322823956,0.04812222222222222,0.003619187539531355,0.004210563966686
